ANO_PUBLIC_ID,POP_PERSPECTIVE_FK,ANO_COMPONENT_NAME
EMAPA:25065,"Whole mouse","forelimb digit 3 epiphyseal plate"
EMAPA:17436,"Whole mouse","forelimb digit 3 epithelium"
EMAPA:25064,"Whole mouse","forelimb digit 3 inter-phalangeal joint"
EMAPA:17437,"Whole mouse","forelimb digit 3 mesenchyme"
EMAPA:25063,"Whole mouse","forelimb digit 3 metacarpo-phalangeal joint"
EMAPA:19116,"Whole mouse","forelimb digit 3 metacarpus"
EMAPA:18479,"Whole mouse","forelimb digit 3 metacarpus"
EMAPA:18075,"Whole mouse","forelimb digit 3 metacarpus cartilage condensation"
EMAPA:17718,"Whole mouse","forelimb digit 3 metacarpus pre-cartilage condensation"
EMAPA:19117,"Whole mouse","forelimb digit 3 phalanx"
EMAPA:18480,"Whole mouse","forelimb digit 3 phalanx"
EMAPA:18076,"Whole mouse","forelimb digit 3 phalanx cartilage condensation"
EMAPA:17719,"Whole mouse","forelimb digit 3 phalanx pre-cartilage condensation"
EMAPA:18077,"Whole mouse","forelimb digit 3 skin"
EMAPA:17438,"Whole mouse","forelimb digit 4"
EMAPA:18737,"Whole mouse","forelimb digit 4 claw"
EMAPA:18083,"Whole mouse","forelimb digit 4 dermis"
EMAPA:18084,"Whole mouse","forelimb digit 4 epidermis"
EMAPA:25068,"Whole mouse","forelimb digit 4 epiphyseal plate"
EMAPA:17439,"Whole mouse","forelimb digit 4 epithelium"
EMAPA:25067,"Whole mouse","forelimb digit 4 inter-phalangeal joint"
EMAPA:17440,"Whole mouse","forelimb digit 4 mesenchyme"
EMAPA:25066,"Whole mouse","forelimb digit 4 metacarpo-phalangeal joint"
EMAPA:18481,"Whole mouse","forelimb digit 4 metacarpus"
EMAPA:19118,"Whole mouse","forelimb digit 4 metacarpus"
EMAPA:18080,"Whole mouse","forelimb digit 4 metacarpus cartilage condensation"
EMAPA:17720,"Whole mouse","forelimb digit 4 metacarpus pre-cartilage condensation"
EMAPA:19119,"Whole mouse","forelimb digit 4 phalanx"
EMAPA:18482,"Whole mouse","forelimb digit 4 phalanx"
EMAPA:18081,"Whole mouse","forelimb digit 4 phalanx cartilage condensation"
EMAPA:17721,"Whole mouse","forelimb digit 4 phalanx pre-cartilage condensation"
EMAPA:18082,"Whole mouse","forelimb digit 4 skin"
EMAPA:17441,"Whole mouse","forelimb digit 5"
EMAPA:18738,"Whole mouse","forelimb digit 5 claw"
EMAPA:18088,"Whole mouse","forelimb digit 5 dermis"
EMAPA:18089,"Whole mouse","forelimb digit 5 epidermis"
EMAPA:25071,"Whole mouse","forelimb digit 5 epiphyseal plate"
EMAPA:17442,"Whole mouse","forelimb digit 5 epithelium"
EMAPA:25070,"Whole mouse","forelimb digit 5 inter-phalangeal joint"
EMAPA:17443,"Whole mouse","forelimb digit 5 mesenchyme"
EMAPA:25069,"Whole mouse","forelimb digit 5 metacarpo-phalangeal joint"
EMAPA:18483,"Whole mouse","forelimb digit 5 metacarpus"
EMAPA:19120,"Whole mouse","forelimb digit 5 metacarpus"
EMAPA:18085,"Whole mouse","forelimb digit 5 metacarpus cartilage condensation"
EMAPA:17722,"Whole mouse","forelimb digit 5 metacarpus pre-cartilage condensation"
EMAPA:19121,"Whole mouse","forelimb digit 5 phalanx"
EMAPA:18484,"Whole mouse","forelimb digit 5 phalanx"
EMAPA:18086,"Whole mouse","forelimb digit 5 phalanx cartilage condensation"
EMAPA:17723,"Whole mouse","forelimb digit 5 phalanx pre-cartilage condensation"
EMAPA:18087,"Whole mouse","forelimb digit 5 skin"
EMAPA:32640,"Whole mouse","forelimb digit cartilage condensation"
EMAPA:35349,"Whole mouse","forelimb digit claw"
EMAPA:35399,"Whole mouse","forelimb digit dermis"
EMAPA:35671,"Whole mouse","forelimb digit epidermis"
EMAPA:32647,"Whole mouse","forelimb digit epithelium"
EMAPA:32645,"Whole mouse","forelimb digit mesenchyme"
EMAPA:32646,"Whole mouse","forelimb digit pre-cartilage condensation"
EMAPA:32648,"Whole mouse","forelimb digit skin"
EMAPA:32627,"Whole mouse","forelimb epidermis"
EMAPA:32611,"Whole mouse","forelimb epithelium"
EMAPA:32651,"Whole mouse","forelimb interdigital region"
EMAPA:35715,"Whole mouse","forelimb interdigital region dermis"
EMAPA:35936,"Whole mouse","forelimb interdigital region epidermis"
EMAPA:32652,"Whole mouse","forelimb interdigital region epithelium"
EMAPA:32653,"Whole mouse","forelimb interdigital region mesenchyme"
EMAPA:35709,"Whole mouse","forelimb interdigital region skin"
EMAPA:19204,"Whole mouse","forelimb joint"
EMAPA:35350,"Whole mouse","forelimb long bone"
EMAPA:32628,"Whole mouse","forelimb mesenchyme"
EMAPA:32624,"Whole mouse","forelimb musculature"
EMAPA:32650,"Whole mouse","forelimb phalanx"
EMAPA:32658,"Whole mouse","forelimb phalanx cartilage condensation"
EMAPA:32639,"Whole mouse","forelimb phalanx pre-cartilage condensation"
EMAPA:32625,"Whole mouse","forelimb pre-cartilage condensation"
EMAPA:32623,"Whole mouse","forelimb skeleton"
EMAPA:32612,"Whole mouse","forelimb skin"
EMAPA:35351,"Whole mouse",forestomach
EMAPA:35352,"Whole mouse",fornix
EMAPA:18656,"Whole mouse",frenulum
EMAPA:18874,"Whole mouse",frenulum
EMAPA:35356,"Whole mouse","frontal association cortex"
EMAPA:19016,"Whole mouse","frontal bone"
EMAPA:18017,"Whole mouse","frontal bone primordium"
EMAPA:35357,"Whole mouse","frontal cortex"
EMAPA:16802,"Whole mouse","frontal process"
EMAPA:16803,"Whole mouse","frontal process ectoderm"
EMAPA:17609,"Whole mouse","frontal process epithelium"
EMAPA:16804,"Whole mouse","frontal process mesenchyme"
EMAPA:35358,"Whole mouse","frontal suture"
EMAPA:16681,"Whole mouse","fronto-nasal process"
EMAPA:16682,"Whole mouse","fronto-nasal process ectoderm"
EMAPA:32918,"Whole mouse","fronto-nasal process epithelium"
EMAPA:16683,"Whole mouse","fronto-nasal process mesenchyme"
EMAPA:35359,"Whole mouse","frontonasal suture"
EMAPA:18272,"Whole mouse","fungiform papillae"
EMAPA:18875,"Whole mouse","fungiform papillae"
EMAPA:18657,"Whole mouse","fungiform papillae"
EMAPA:16089,"Whole mouse","future brain"
EMAPA:32854,"Whole mouse","future brain midbrain-hindbrain junction"
EMAPA:16091,"Whole mouse","future brain neural crest"
EMAPA:16090,"Whole mouse","future brain neural fold"
EMAPA:25035,"Whole mouse","future central tendon"
EMAPA:16514,"Whole mouse","future diencephalon"
EMAPA:16515,"Whole mouse","future diencephalon 3rd ventricle"
EMAPA:16516,"Whole mouse","future diencephalon floor plate"
EMAPA:16517,"Whole mouse","future diencephalon lateral wall"
EMAPA:16518,"Whole mouse","future diencephalon neural crest"
EMAPA:16519,"Whole mouse","future diencephalon roof plate"
EMAPA:25041,"Whole mouse","future dome"
EMAPA:16148,"Whole mouse","future hindbrain"
EMAPA:32936,"Whole mouse","future hindbrain floor plate"
EMAPA:16154,"Whole mouse","future hindbrain floor plate"
EMAPA:16156,"Whole mouse","future hindbrain neural crest"
EMAPA:35366,"Whole mouse","future hindbrain neural crest"
EMAPA:16153,"Whole mouse","future hindbrain neural ectoderm"
EMAPA:32733,"Whole mouse","future hindbrain neural fold"
EMAPA:16155,"Whole mouse","future hindbrain neural fold"
EMAPA:16286,"Whole mouse","future hindbrain posterior to rhombomere 05"
EMAPA:32820,"Whole mouse","future hindbrain rhombomere"
EMAPA:35746,"Whole mouse","future hindbrain rhombomere floor plate"
EMAPA:35747,"Whole mouse","future hindbrain rhombomere neural crest"
EMAPA:35748,"Whole mouse","future hindbrain rhombomere neural fold"
EMAPA:16140,"Whole mouse","future midbrain"
EMAPA:16141,"Whole mouse","future midbrain floor plate"
EMAPA:16143,"Whole mouse","future midbrain neural crest"
EMAPA:16142,"Whole mouse","future midbrain neural fold"
EMAPA:16285,"Whole mouse","future midbrain roof plate"
EMAPA:16144,"Whole mouse","future prosencephalon"
EMAPA:16145,"Whole mouse","future prosencephalon floor plate"
EMAPA:16147,"Whole mouse","future prosencephalon neural crest"
EMAPA:16146,"Whole mouse","future prosencephalon neural fold"
EMAPA:16092,"Whole mouse","future spinal cord"
EMAPA:16525,"Whole mouse","future spinal cord"
EMAPA:16165,"Whole mouse","future spinal cord floor plate"
EMAPA:16166,"Whole mouse","future spinal cord lateral wall"
EMAPA:16094,"Whole mouse","future spinal cord neural crest"
EMAPA:16529,"Whole mouse","future spinal cord neural crest"
EMAPA:16163,"Whole mouse","future spinal cord neural crest"
EMAPA:16162,"Whole mouse","future spinal cord neural fold"
EMAPA:16093,"Whole mouse","future spinal cord neural fold"
EMAPA:16167,"Whole mouse","future spinal cord neural lumen"
EMAPA:16310,"Whole mouse","future spinal cord neural luminal occlusion"
EMAPA:16168,"Whole mouse","future spinal cord roof plate"
EMAPA:35369,"Whole mouse","future spinal cord vascular element"
EMAPA:17735,"Whole mouse","future tarsus"
EMAPA:17737,"Whole mouse","future tarsus rest of mesenchyme"
EMAPA:17281,"Whole mouse","future tympanic membrane"
EMAPA:18578,"Whole mouse","future tympanic membrane endothelium"
EMAPA:17282,"Whole mouse","future tympanic membrane epithelium"
EMAPA:17202,"Whole mouse",gallbladder
EMAPA:35370,"Whole mouse","gallbladder epithelium"
EMAPA:35371,"Whole mouse","gallbladder lamina propria"
EMAPA:16713,"Whole mouse","gallbladder primordium"
EMAPA:16842,"Whole mouse","gallbladder primordium"
EMAPA:35372,"Whole mouse","gallbladder serosa"
EMAPA:35373,"Whole mouse","gallbladder smooth muscle"
EMAPA:32846,"Whole mouse",ganglion
EMAPA:32665,"Whole mouse","ganglionic eminence"
EMAPA:35374,"Whole mouse","gastric artery"
EMAPA:18855,"Whole mouse","gastro-esophageal junction"
EMAPA:18267,"Whole mouse","gastro-esophageal junction"
EMAPA:27047,"Whole mouse","gastro-esophageal junction epithelium"
EMAPA:18269,"Whole mouse","gastro-esophageal junction epithelium"
EMAPA:18857,"Whole mouse","gastro-esophageal junction epithelium"
EMAPA:27283,"Whole mouse","gastro-esophageal junction lamina propria"
EMAPA:27049,"Whole mouse","gastro-esophageal junction lamina propria"
EMAPA:18858,"Whole mouse","gastro-esophageal junction lumen"
EMAPA:18379,"Whole mouse","gastro-esophageal junction lumen"
EMAPA:18268,"Whole mouse","gastro-esophageal junction mesenchyme"
EMAPA:19084,"Whole mouse","gastro-esophageal junction mesentery"
EMAPA:27039,"Whole mouse","gastro-esophageal junction mucosa"
EMAPA:27263,"Whole mouse","gastro-esophageal junction mucosa"
EMAPA:27271,"Whole mouse","gastro-esophageal junction muscularis"
EMAPA:27043,"Whole mouse","gastro-esophageal junction muscularis"
EMAPA:27287,"Whole mouse","gastro-esophageal junction muscularis mucosa"
EMAPA:27051,"Whole mouse","gastro-esophageal junction muscularis mucosa"
EMAPA:27275,"Whole mouse","gastro-esophageal junction serosa"
EMAPA:27045,"Whole mouse","gastro-esophageal junction serosa"
EMAPA:27041,"Whole mouse","gastro-esophageal junction submucosa"
EMAPA:27267,"Whole mouse","gastro-esophageal junction submucosa"
EMAPA:18859,"Whole mouse","gastro-esophageal junction vascular element"
EMAPA:18270,"Whole mouse","gastro-esophageal junction vascular element"
EMAPA:18905,"Whole mouse","gastro-splenic ligament"
EMAPA:18285,"Whole mouse","gastro-splenic ligament"
EMAPA:35375,"Whole mouse","gastrocnemius muscle"
EMAPA:35376,"Whole mouse","geniculate thalamic group"
EMAPA:18881,"Whole mouse",genioglossus
EMAPA:18276,"Whole mouse",genioglossus
EMAPA:30074,"Whole mouse","genital swelling"
EMAPA:35377,"Whole mouse","genital swelling"
EMAPA:17382,"Whole mouse","genital tubercle"
EMAPA:29621,"Whole mouse","genital tubercle mesenchyme of female"
EMAPA:29167,"Whole mouse","genital tubercle mesenchyme of male"
EMAPA:18680,"Whole mouse","genital tubercle of female"
EMAPA:17969,"Whole mouse","genital tubercle of male"
EMAPA:29626,"Whole mouse","genital tubercle surface epithelium of female"
EMAPA:29170,"Whole mouse","genital tubercle surface epithelium of male"
EMAPA:16367,"Whole mouse","genitourinary system"
EMAPA:35954,"Whole mouse","genitourinary system epithelium"
EMAPA:16576,"Whole mouse","genitourinary system mesenchyme"
EMAPA:36000,"Whole mouse","germ cell of gonad"
EMAPA:17965,"Whole mouse","germ cell of ovary"
EMAPA:18686,"Whole mouse","germ cell of testis"
EMAPA:17975,"Whole mouse","germ cell of testis"
EMAPA:30781,"Whole mouse","germinal cell of mature follicle"
EMAPA:29884,"Whole mouse","germinal cell of ruptured follicle"
EMAPA:35378,"Whole mouse","gigantocellular reticular nucleus"
EMAPA:35379,"Whole mouse","girdle bone"
EMAPA:18425,"Whole mouse",gland
EMAPA:30843,"Whole mouse","gland of labia"
EMAPA:29935,"Whole mouse","gland of lower vaginal epithelium"
EMAPA:29941,"Whole mouse","gland of upper vaginal epithelium"
EMAPA:29798,"Whole mouse","glandular epithelium of anterior prostate"
EMAPA:29812,"Whole mouse","glandular epithelium of dorsal prostate"
EMAPA:29826,"Whole mouse","glandular epithelium of lateral prostate"
EMAPA:29840,"Whole mouse","glandular epithelium of ventral prostate"
EMAPA:30829,"Whole mouse","glans clitoris"
EMAPA:19170,"Whole mouse","glans clitoris"
EMAPA:30630,"Whole mouse","glans mesenchyme of male"
EMAPA:29252,"Whole mouse","glans of male genital tubercle"
EMAPA:29288,"Whole mouse","glans penis"
EMAPA:18988,"Whole mouse","glans penis"
EMAPA:30632,"Whole mouse","glans surface epithelium of male"
EMAPA:25122,"Whole mouse","glenoid fossa"
EMAPA:35380,"Whole mouse","globus pallidus"
EMAPA:30965,"Whole mouse","glomerular basement membrane"
EMAPA:28251,"Whole mouse","glomerular basement membrane"
EMAPA:28245,"Whole mouse","glomerular capillary system"
EMAPA:27955,"Whole mouse","glomerular capillary system of maturing glomerular tuft"
EMAPA:28248,"Whole mouse","glomerular mesangium of glomerular tuft"
EMAPA:27961,"Whole mouse","glomerular mesangium of maturing glomerular tuft"
EMAPA:30031,"Whole mouse","glomerular mesangium of maturing renal corpuscle"
EMAPA:28239,"Whole mouse","glomerular tuft"
EMAPA:16795,"Whole mouse","glossopharyngeal IX ganglion"
EMAPA:17268,"Whole mouse","glossopharyngeal IX nerve"
EMAPA:16661,"Whole mouse","glossopharyngeal IX preganglion"
EMAPA:16796,"Whole mouse","glossopharyngeal-vagus IX-X ganglion complex"
EMAPA:16662,"Whole mouse","glossopharyngeal-vagus IX-X preganglion complex"
EMAPA:18186,"Whole mouse",gluteus
EMAPA:18527,"Whole mouse","gluteus maximus"
EMAPA:19163,"Whole mouse","gluteus medius"
EMAPA:17383,"Whole mouse",gonad
EMAPA:35382,"Whole mouse","gonad germinal epithelium"
EMAPA:16857,"Whole mouse","gonad primordium"
EMAPA:16858,"Whole mouse","gonad primordium mesenchyme"
EMAPA:17385,"Whole mouse","gonadal mesenchyme"
EMAPA:30777,"Whole mouse","Graafian follicle"
EMAPA:31262,"Whole mouse","granulosa of ruptured follicle"
EMAPA:19311,"Whole mouse","great cerebral vein of Galen"
EMAPA:35384,"Whole mouse","greater epithelial ridge"
EMAPA:18660,"Whole mouse","greater omentum"
EMAPA:18904,"Whole mouse","greater omentum"
EMAPA:18754,"Whole mouse","greater palatine artery"
EMAPA:19314,"Whole mouse","greater palatine vein"
EMAPA:16885,"Whole mouse","greater sac"
EMAPA:18453,"Whole mouse","greater sac"
EMAPA:18454,"Whole mouse","greater sac cavity"
EMAPA:16886,"Whole mouse","greater sac cavity"
EMAPA:18455,"Whole mouse","greater sac mesothelium"
EMAPA:16887,"Whole mouse","greater sac mesothelium"
EMAPA:16888,"Whole mouse","greater sac parietal mesothelium"
EMAPA:18456,"Whole mouse","greater sac parietal mesothelium"
EMAPA:18414,"Whole mouse","greater sac visceral mesothelium"
EMAPA:18457,"Whole mouse","greater sac visceral mesothelium"
EMAPA:19089,"Whole mouse",gubernaculum
EMAPA:35945,"Whole mouse",gum
EMAPA:35966,"Whole mouse","gum epithelium"
EMAPA:16247,"Whole mouse",gut
EMAPA:32910,"Whole mouse","gut dorsal mesentery"
EMAPA:32930,"Whole mouse","gut endoderm"
EMAPA:32928,"Whole mouse","gut epithelium"
EMAPA:18815,"Whole mouse","gut gland"
EMAPA:32908,"Whole mouse","gut lumen"
EMAPA:32909,"Whole mouse","gut mesenchyme"
EMAPA:32911,"Whole mouse","gut mesentery"
EMAPA:35385,"Whole mouse","gut muscularis"
EMAPA:35386,"Whole mouse",habenula
EMAPA:18769,"Whole mouse",hair
EMAPA:26775,"Whole mouse","hair arrector pili muscle"
EMAPA:18770,"Whole mouse","hair bulb"
EMAPA:35387,"Whole mouse","hair cortex"
EMAPA:35388,"Whole mouse","hair cuticle"
EMAPA:18771,"Whole mouse","hair follicle"
EMAPA:32792,"Whole mouse","hair inner root sheath"
EMAPA:35389,"Whole mouse","hair medulla"
EMAPA:32793,"Whole mouse","hair outer root sheath"
EMAPA:18772,"Whole mouse","hair root sheath"
EMAPA:35390,"Whole mouse","hair root sheath matrix"
EMAPA:19072,"Whole mouse",hamstring
EMAPA:19145,"Whole mouse",hamstring
EMAPA:17428,"Whole mouse",hand
EMAPA:35391,"Whole mouse","hand bone"
EMAPA:32631,"Whole mouse","hand cartilage condensation"
EMAPA:35392,"Whole mouse","hand connective tissue"
EMAPA:18487,"Whole mouse","hand dermis"
EMAPA:35393,"Whole mouse","hand distal phalanx"
EMAPA:18488,"Whole mouse","hand epidermis"
EMAPA:32630,"Whole mouse","hand epithelium"
EMAPA:32641,"Whole mouse","hand joint"
EMAPA:35394,"Whole mouse","hand joint primordium"
EMAPA:17457,"Whole mouse","hand mesenchyme"
EMAPA:32629,"Whole mouse","hand pre-cartilage condensation"
EMAPA:17444,"Whole mouse","hand rest of epithelium"
EMAPA:18103,"Whole mouse","hand rest of skin"
EMAPA:18104,"Whole mouse","hand rest of skin dermis"
EMAPA:18105,"Whole mouse","hand rest of skin epidermis"
EMAPA:32644,"Whole mouse","hand skeletal muscle"
EMAPA:32643,"Whole mouse","hand skeleton"
EMAPA:18486,"Whole mouse","hand skin"
EMAPA:17245,"Whole mouse",handplate
EMAPA:17247,"Whole mouse","handplate apical ectodermal ridge"
EMAPA:17246,"Whole mouse","handplate ectoderm"
EMAPA:17248,"Whole mouse","handplate mesenchyme"
EMAPA:18952,"Whole mouse","hard palate"
EMAPA:18953,"Whole mouse","hard palate epithelium"
EMAPA:18954,"Whole mouse","hard palate mesenchyme"
EMAPA:19153,"Whole mouse","Harderian gland"
EMAPA:35395,"Whole mouse","hassall's corpuscle"
EMAPA:31858,"Whole mouse",head
EMAPA:35996,"Whole mouse","head bone"
EMAPA:16098,"Whole mouse","head mesenchyme"
EMAPA:16169,"Whole mouse","head mesenchyme derived from neural crest"
EMAPA:16100,"Whole mouse","head mesenchyme derived from neural crest"
EMAPA:35396,"Whole mouse","head muscle"
EMAPA:18547,"Whole mouse","head of caudate nucleus"
EMAPA:25050,"Whole mouse","head of humerus"
EMAPA:18549,"Whole mouse","head of lateral ventricle"
EMAPA:18784,"Whole mouse","head of lateral ventricle choroid plexus"
EMAPA:17507,"Whole mouse","head of pancreas"
EMAPA:18820,"Whole mouse","head of pancreas"
EMAPA:16171,"Whole mouse","head paraxial mesenchyme"
EMAPA:16172,"Whole mouse","head somite"
EMAPA:16105,"Whole mouse",heart
EMAPA:16688,"Whole mouse","heart atrium"
EMAPA:35397,"Whole mouse","heart blood vessel"
EMAPA:17337,"Whole mouse","heart left ventricle"
EMAPA:16212,"Whole mouse","heart mesentery"
EMAPA:17340,"Whole mouse","heart right ventricle"
EMAPA:35400,"Whole mouse","heart septum"
EMAPA:17869,"Whole mouse","heart valve"
EMAPA:17331,"Whole mouse","heart ventricle"
EMAPA:35402,"Whole mouse","hematopoietic system"
EMAPA:18251,"Whole mouse","hemiazygos vein"
EMAPA:18765,"Whole mouse","hemolymphoid system"
EMAPA:18766,"Whole mouse","hemolymphoid system gland"
EMAPA:17859,"Whole mouse","hepatic artery"
EMAPA:16843,"Whole mouse","hepatic duct"
EMAPA:16844,"Whole mouse","hepatic duct extrahepatic part"
EMAPA:16845,"Whole mouse","hepatic duct intrahepatic part"
EMAPA:16847,"Whole mouse","hepatic primordium"
EMAPA:16848,"Whole mouse","hepatic primordium parenchyma"
EMAPA:17365,"Whole mouse","hepatic sinusoids"
EMAPA:19221,"Whole mouse","hepatic vein"
